waveform	[0]
t0	4/25/2025  16:03:36.789856
delta t	2.272727E-5

time	Y[0]
4/25/2025  16:03:37.550175	0.000000E+0
4/25/2025  16:03:37.550197	3.051758E-5
4/25/2025  16:03:37.550220	0.000000E+0
4/25/2025  16:03:37.550243	3.051758E-5
4/25/2025  16:03:37.550266	0.000000E+0
4/25/2025  16:03:37.550288	0.000000E+0
4/25/2025  16:03:37.550311	0.000000E+0
4/25/2025  16:03:37.550334	0.000000E+0
4/25/2025  16:03:37.550356	0.000000E+0
4/25/2025  16:03:37.550379	0.000000E+0
4/25/2025  16:03:37.550402	3.051758E-5
4/25/2025  16:03:37.550425	0.000000E+0
4/25/2025  16:03:37.550447	0.000000E+0
4/25/2025  16:03:37.550470	0.000000E+0
4/25/2025  16:03:37.550493	0.000000E+0
4/25/2025  16:03:37.550516	0.000000E+0
4/25/2025  16:03:37.550538	3.051758E-5
4/25/2025  16:03:37.550561	0.000000E+0
4/25/2025  16:03:37.550584	0.000000E+0
4/25/2025  16:03:37.550606	0.000000E+0
4/25/2025  16:03:37.550629	3.051758E-5
4/25/2025  16:03:37.550652	3.051758E-5
4/25/2025  16:03:37.550675	0.000000E+0
4/25/2025  16:03:37.550697	0.000000E+0
4/25/2025  16:03:37.550720	0.000000E+0
4/25/2025  16:03:37.550743	0.000000E+0
4/25/2025  16:03:37.550766	0.000000E+0
4/25/2025  16:03:37.550788	0.000000E+0
4/25/2025  16:03:37.550811	0.000000E+0
4/25/2025  16:03:37.550834	0.000000E+0
4/25/2025  16:03:37.550856	3.051758E-5
4/25/2025  16:03:37.550879	0.000000E+0
4/25/2025  16:03:37.550902	0.000000E+0
4/25/2025  16:03:37.550925	0.000000E+0
4/25/2025  16:03:37.550947	0.000000E+0
4/25/2025  16:03:37.550970	-3.051758E-5
4/25/2025  16:03:37.550993	0.000000E+0
4/25/2025  16:03:37.551016	0.000000E+0
4/25/2025  16:03:37.551038	0.000000E+0
4/25/2025  16:03:37.551061	-3.051758E-5
4/25/2025  16:03:37.551084	-3.051758E-5
4/25/2025  16:03:37.551106	0.000000E+0
4/25/2025  16:03:37.551129	0.000000E+0
4/25/2025  16:03:37.551152	0.000000E+0
4/25/2025  16:03:37.551175	0.000000E+0
4/25/2025  16:03:37.551197	0.000000E+0
4/25/2025  16:03:37.551220	0.000000E+0
4/25/2025  16:03:37.551243	0.000000E+0
4/25/2025  16:03:37.551266	0.000000E+0
4/25/2025  16:03:37.551288	0.000000E+0
4/25/2025  16:03:37.551311	-3.051758E-5
4/25/2025  16:03:37.551334	0.000000E+0
4/25/2025  16:03:37.551356	0.000000E+0
4/25/2025  16:03:37.551379	-3.051758E-5
4/25/2025  16:03:37.551402	0.000000E+0
4/25/2025  16:03:37.551425	0.000000E+0
4/25/2025  16:03:37.551447	0.000000E+0
4/25/2025  16:03:37.551470	0.000000E+0
4/25/2025  16:03:37.551493	0.000000E+0
4/25/2025  16:03:37.551516	0.000000E+0
4/25/2025  16:03:37.551538	0.000000E+0
4/25/2025  16:03:37.551561	0.000000E+0
4/25/2025  16:03:37.551584	0.000000E+0
4/25/2025  16:03:37.551606	0.000000E+0
4/25/2025  16:03:37.551629	0.000000E+0
4/25/2025  16:03:37.551652	0.000000E+0
4/25/2025  16:03:37.551675	-3.051758E-5
4/25/2025  16:03:37.551697	0.000000E+0
4/25/2025  16:03:37.551720	0.000000E+0
4/25/2025  16:03:37.551743	0.000000E+0
4/25/2025  16:03:37.551766	0.000000E+0
4/25/2025  16:03:37.551788	0.000000E+0
4/25/2025  16:03:37.551811	0.000000E+0
4/25/2025  16:03:37.551834	3.051758E-5
4/25/2025  16:03:37.551856	-3.051758E-5
4/25/2025  16:03:37.551879	-3.051758E-5
4/25/2025  16:03:37.551902	0.000000E+0
4/25/2025  16:03:37.551925	0.000000E+0
4/25/2025  16:03:37.551947	0.000000E+0
4/25/2025  16:03:37.551970	0.000000E+0
4/25/2025  16:03:37.551993	0.000000E+0
4/25/2025  16:03:37.552016	3.051758E-5
4/25/2025  16:03:37.552038	0.000000E+0
4/25/2025  16:03:37.552061	-3.051758E-5
4/25/2025  16:03:37.552084	0.000000E+0
4/25/2025  16:03:37.552106	0.000000E+0
4/25/2025  16:03:37.552129	0.000000E+0
4/25/2025  16:03:37.552152	0.000000E+0
4/25/2025  16:03:37.552175	0.000000E+0
4/25/2025  16:03:37.552197	3.051758E-5
4/25/2025  16:03:37.552220	0.000000E+0
4/25/2025  16:03:37.552243	0.000000E+0
4/25/2025  16:03:37.552266	0.000000E+0
4/25/2025  16:03:37.552288	0.000000E+0
4/25/2025  16:03:37.552311	0.000000E+0
4/25/2025  16:03:37.552334	0.000000E+0
4/25/2025  16:03:37.552356	0.000000E+0
4/25/2025  16:03:37.552379	3.051758E-5
4/25/2025  16:03:37.552402	0.000000E+0
4/25/2025  16:03:37.552425	0.000000E+0
4/25/2025  16:03:37.552447	0.000000E+0
4/25/2025  16:03:37.552470	0.000000E+0
4/25/2025  16:03:37.552493	3.051758E-5
4/25/2025  16:03:37.552516	0.000000E+0
4/25/2025  16:03:37.552538	3.051758E-5
4/25/2025  16:03:37.552561	3.051758E-5
4/25/2025  16:03:37.552584	3.051758E-5
4/25/2025  16:03:37.552606	0.000000E+0
4/25/2025  16:03:37.552629	3.051758E-5
4/25/2025  16:03:37.552652	3.051758E-5
4/25/2025  16:03:37.552675	6.103516E-5
4/25/2025  16:03:37.552697	3.051758E-5
4/25/2025  16:03:37.552720	0.000000E+0
4/25/2025  16:03:37.552743	0.000000E+0
4/25/2025  16:03:37.552766	3.051758E-5
4/25/2025  16:03:37.552788	3.051758E-5
4/25/2025  16:03:37.552811	0.000000E+0
4/25/2025  16:03:37.552834	3.051758E-5
4/25/2025  16:03:37.552856	0.000000E+0
4/25/2025  16:03:37.552879	3.051758E-5
4/25/2025  16:03:37.552902	0.000000E+0
4/25/2025  16:03:37.552925	3.051758E-5
4/25/2025  16:03:37.552947	3.051758E-5
4/25/2025  16:03:37.552970	3.051758E-5
4/25/2025  16:03:37.552993	0.000000E+0
4/25/2025  16:03:37.553016	0.000000E+0
4/25/2025  16:03:37.553038	3.051758E-5
4/25/2025  16:03:37.553061	3.051758E-5
4/25/2025  16:03:37.553084	3.051758E-5
4/25/2025  16:03:37.553106	0.000000E+0
4/25/2025  16:03:37.553129	3.051758E-5
4/25/2025  16:03:37.553152	3.051758E-5
4/25/2025  16:03:37.553175	0.000000E+0
4/25/2025  16:03:37.553197	3.051758E-5
4/25/2025  16:03:37.553220	3.051758E-5
4/25/2025  16:03:37.553243	3.051758E-5
4/25/2025  16:03:37.553266	3.051758E-5
4/25/2025  16:03:37.553288	0.000000E+0
4/25/2025  16:03:37.553311	3.051758E-5
4/25/2025  16:03:37.553334	3.051758E-5
4/25/2025  16:03:37.553356	3.051758E-5
4/25/2025  16:03:37.553379	3.051758E-5
4/25/2025  16:03:37.553402	3.051758E-5
4/25/2025  16:03:37.553425	0.000000E+0
4/25/2025  16:03:37.553447	0.000000E+0
4/25/2025  16:03:37.553470	3.051758E-5
4/25/2025  16:03:37.553493	3.051758E-5
4/25/2025  16:03:37.553516	3.051758E-5
4/25/2025  16:03:37.553538	0.000000E+0
4/25/2025  16:03:37.553561	3.051758E-5
4/25/2025  16:03:37.553584	3.051758E-5
4/25/2025  16:03:37.553606	3.051758E-5
4/25/2025  16:03:37.553629	3.051758E-5
4/25/2025  16:03:37.553652	0.000000E+0
4/25/2025  16:03:37.553675	3.051758E-5
4/25/2025  16:03:37.553697	0.000000E+0
4/25/2025  16:03:37.553720	3.051758E-5
4/25/2025  16:03:37.553743	0.000000E+0
4/25/2025  16:03:37.553766	0.000000E+0
4/25/2025  16:03:37.553788	0.000000E+0
4/25/2025  16:03:37.553811	3.051758E-5
4/25/2025  16:03:37.553834	0.000000E+0
4/25/2025  16:03:37.553856	0.000000E+0
4/25/2025  16:03:37.553879	6.103516E-5
4/25/2025  16:03:37.553902	0.000000E+0
4/25/2025  16:03:37.553925	0.000000E+0
4/25/2025  16:03:37.553947	3.051758E-5
4/25/2025  16:03:37.553970	3.051758E-5
4/25/2025  16:03:37.553993	0.000000E+0
4/25/2025  16:03:37.554016	3.051758E-5
4/25/2025  16:03:37.554038	0.000000E+0
4/25/2025  16:03:37.554061	0.000000E+0
4/25/2025  16:03:37.554084	3.051758E-5
4/25/2025  16:03:37.554106	3.051758E-5
4/25/2025  16:03:37.554129	0.000000E+0
4/25/2025  16:03:37.554152	3.051758E-5
4/25/2025  16:03:37.554175	0.000000E+0
4/25/2025  16:03:37.554197	0.000000E+0
4/25/2025  16:03:37.554220	0.000000E+0
4/25/2025  16:03:37.554243	0.000000E+0
4/25/2025  16:03:37.554266	3.051758E-5
4/25/2025  16:03:37.554288	3.051758E-5
4/25/2025  16:03:37.554311	0.000000E+0
4/25/2025  16:03:37.554334	3.051758E-5
4/25/2025  16:03:37.554356	3.051758E-5
4/25/2025  16:03:37.554379	3.051758E-5
4/25/2025  16:03:37.554402	0.000000E+0
4/25/2025  16:03:37.554425	0.000000E+0
4/25/2025  16:03:37.554447	3.051758E-5
4/25/2025  16:03:37.554470	3.051758E-5
4/25/2025  16:03:37.554493	0.000000E+0
4/25/2025  16:03:37.554516	0.000000E+0
4/25/2025  16:03:37.554538	0.000000E+0
4/25/2025  16:03:37.554561	0.000000E+0
4/25/2025  16:03:37.554584	0.000000E+0
4/25/2025  16:03:37.554606	0.000000E+0
4/25/2025  16:03:37.554629	0.000000E+0
4/25/2025  16:03:37.554652	0.000000E+0
4/25/2025  16:03:37.554675	3.051758E-5
4/25/2025  16:03:37.554697	0.000000E+0
4/25/2025  16:03:37.554720	0.000000E+0
4/25/2025  16:03:37.554743	3.051758E-5
4/25/2025  16:03:37.554766	0.000000E+0
4/25/2025  16:03:37.554788	0.000000E+0
4/25/2025  16:03:37.554811	0.000000E+0
4/25/2025  16:03:37.554834	0.000000E+0
4/25/2025  16:03:37.554856	0.000000E+0
4/25/2025  16:03:37.554879	3.051758E-5
4/25/2025  16:03:37.554902	0.000000E+0
4/25/2025  16:03:37.554925	0.000000E+0
4/25/2025  16:03:37.554947	3.051758E-5
4/25/2025  16:03:37.554970	0.000000E+0
4/25/2025  16:03:37.554993	0.000000E+0
4/25/2025  16:03:37.555016	0.000000E+0
4/25/2025  16:03:37.555038	3.051758E-5
4/25/2025  16:03:37.555061	0.000000E+0
4/25/2025  16:03:37.555084	0.000000E+0
4/25/2025  16:03:37.555106	3.051758E-5
4/25/2025  16:03:37.555129	0.000000E+0
4/25/2025  16:03:37.555152	0.000000E+0
4/25/2025  16:03:37.555175	0.000000E+0
4/25/2025  16:03:37.555197	3.051758E-5
4/25/2025  16:03:37.555220	3.051758E-5
4/25/2025  16:03:37.555243	0.000000E+0
4/25/2025  16:03:37.555266	3.051758E-5
4/25/2025  16:03:37.555288	0.000000E+0
4/25/2025  16:03:37.555311	0.000000E+0
4/25/2025  16:03:37.555334	3.051758E-5
4/25/2025  16:03:37.555356	0.000000E+0
4/25/2025  16:03:37.555379	-3.051758E-5
4/25/2025  16:03:37.555402	0.000000E+0
4/25/2025  16:03:37.555425	3.051758E-5
4/25/2025  16:03:37.555447	3.051758E-5
4/25/2025  16:03:37.555470	3.051758E-5
4/25/2025  16:03:37.555493	3.051758E-5
4/25/2025  16:03:37.555516	0.000000E+0
4/25/2025  16:03:37.555538	3.051758E-5
4/25/2025  16:03:37.555561	0.000000E+0
4/25/2025  16:03:37.555584	3.051758E-5
4/25/2025  16:03:37.555606	3.051758E-5
4/25/2025  16:03:37.555629	0.000000E+0
4/25/2025  16:03:37.555652	0.000000E+0
4/25/2025  16:03:37.555675	3.051758E-5
4/25/2025  16:03:37.555697	0.000000E+0
4/25/2025  16:03:37.555720	0.000000E+0
4/25/2025  16:03:37.555743	3.051758E-5
4/25/2025  16:03:37.555766	3.051758E-5
4/25/2025  16:03:37.555788	3.051758E-5
4/25/2025  16:03:37.555811	0.000000E+0
4/25/2025  16:03:37.555834	3.051758E-5
4/25/2025  16:03:37.555856	0.000000E+0
4/25/2025  16:03:37.555879	0.000000E+0
4/25/2025  16:03:37.555902	0.000000E+0
4/25/2025  16:03:37.555925	3.051758E-5
4/25/2025  16:03:37.555947	3.051758E-5
4/25/2025  16:03:37.555970	0.000000E+0
4/25/2025  16:03:37.555993	-3.051758E-5
4/25/2025  16:03:37.556016	0.000000E+0
4/25/2025  16:03:37.556038	0.000000E+0
4/25/2025  16:03:37.556061	3.051758E-5
4/25/2025  16:03:37.556084	0.000000E+0
4/25/2025  16:03:37.556106	0.000000E+0
4/25/2025  16:03:37.556129	0.000000E+0
4/25/2025  16:03:37.556152	0.000000E+0
4/25/2025  16:03:37.556175	0.000000E+0
4/25/2025  16:03:37.556197	0.000000E+0
4/25/2025  16:03:37.556220	3.051758E-5
4/25/2025  16:03:37.556243	3.051758E-5
4/25/2025  16:03:37.556266	0.000000E+0
4/25/2025  16:03:37.556288	3.051758E-5
4/25/2025  16:03:37.556311	0.000000E+0
4/25/2025  16:03:37.556334	3.051758E-5
4/25/2025  16:03:37.556356	0.000000E+0
4/25/2025  16:03:37.556379	0.000000E+0
4/25/2025  16:03:37.556402	0.000000E+0
4/25/2025  16:03:37.556425	0.000000E+0
4/25/2025  16:03:37.556447	3.051758E-5
4/25/2025  16:03:37.556470	0.000000E+0
4/25/2025  16:03:37.556493	0.000000E+0
4/25/2025  16:03:37.556516	3.051758E-5
4/25/2025  16:03:37.556538	0.000000E+0
4/25/2025  16:03:37.556561	3.051758E-5
4/25/2025  16:03:37.556584	0.000000E+0
4/25/2025  16:03:37.556606	0.000000E+0
4/25/2025  16:03:37.556629	0.000000E+0
4/25/2025  16:03:37.556652	3.051758E-5
4/25/2025  16:03:37.556675	0.000000E+0
4/25/2025  16:03:37.556697	0.000000E+0
4/25/2025  16:03:37.556720	0.000000E+0
4/25/2025  16:03:37.556743	0.000000E+0
4/25/2025  16:03:37.556766	0.000000E+0
4/25/2025  16:03:37.556788	3.051758E-5
4/25/2025  16:03:37.556811	0.000000E+0
4/25/2025  16:03:37.556834	0.000000E+0
4/25/2025  16:03:37.556856	3.051758E-5
4/25/2025  16:03:37.556879	0.000000E+0
4/25/2025  16:03:37.556902	3.051758E-5
4/25/2025  16:03:37.556925	-3.051758E-5
4/25/2025  16:03:37.556947	0.000000E+0
4/25/2025  16:03:37.556970	0.000000E+0
4/25/2025  16:03:37.556993	3.051758E-5
4/25/2025  16:03:37.557016	0.000000E+0
4/25/2025  16:03:37.557038	0.000000E+0
4/25/2025  16:03:37.557061	0.000000E+0
4/25/2025  16:03:37.557084	0.000000E+0
4/25/2025  16:03:37.557106	0.000000E+0
4/25/2025  16:03:37.557129	0.000000E+0
4/25/2025  16:03:37.557152	0.000000E+0
4/25/2025  16:03:37.557175	-3.051758E-5
4/25/2025  16:03:37.557197	-3.051758E-5
4/25/2025  16:03:37.557220	0.000000E+0
4/25/2025  16:03:37.557243	0.000000E+0
4/25/2025  16:03:37.557266	0.000000E+0
4/25/2025  16:03:37.557288	0.000000E+0
4/25/2025  16:03:37.557311	0.000000E+0
4/25/2025  16:03:37.557334	0.000000E+0
4/25/2025  16:03:37.557356	0.000000E+0
4/25/2025  16:03:37.557379	0.000000E+0
4/25/2025  16:03:37.557402	0.000000E+0
4/25/2025  16:03:37.557425	0.000000E+0
4/25/2025  16:03:37.557447	-3.051758E-5
4/25/2025  16:03:37.557470	0.000000E+0
4/25/2025  16:03:37.557493	-3.051758E-5
4/25/2025  16:03:37.557516	0.000000E+0
4/25/2025  16:03:37.557538	0.000000E+0
4/25/2025  16:03:37.557561	0.000000E+0
4/25/2025  16:03:37.557584	0.000000E+0
4/25/2025  16:03:37.557606	0.000000E+0
4/25/2025  16:03:37.557629	0.000000E+0
4/25/2025  16:03:37.557652	-3.051758E-5
4/25/2025  16:03:37.557675	-3.051758E-5
4/25/2025  16:03:37.557697	0.000000E+0
4/25/2025  16:03:37.557720	0.000000E+0
4/25/2025  16:03:37.557743	0.000000E+0
4/25/2025  16:03:37.557766	0.000000E+0
4/25/2025  16:03:37.557788	0.000000E+0
4/25/2025  16:03:37.557811	0.000000E+0
4/25/2025  16:03:37.557834	0.000000E+0
4/25/2025  16:03:37.557856	0.000000E+0
4/25/2025  16:03:37.557879	0.000000E+0
4/25/2025  16:03:37.557902	0.000000E+0
4/25/2025  16:03:37.557925	0.000000E+0
4/25/2025  16:03:37.557947	0.000000E+0
4/25/2025  16:03:37.557970	0.000000E+0
4/25/2025  16:03:37.557993	0.000000E+0
4/25/2025  16:03:37.558016	0.000000E+0
4/25/2025  16:03:37.558038	0.000000E+0
4/25/2025  16:03:37.558061	3.051758E-5
4/25/2025  16:03:37.558084	3.051758E-5
4/25/2025  16:03:37.558106	0.000000E+0
4/25/2025  16:03:37.558129	-3.051758E-5
4/25/2025  16:03:37.558152	0.000000E+0
4/25/2025  16:03:37.558175	0.000000E+0
4/25/2025  16:03:37.558197	0.000000E+0
4/25/2025  16:03:37.558220	0.000000E+0
4/25/2025  16:03:37.558243	0.000000E+0
4/25/2025  16:03:37.558266	0.000000E+0
4/25/2025  16:03:37.558288	0.000000E+0
4/25/2025  16:03:37.558311	0.000000E+0
4/25/2025  16:03:37.558334	0.000000E+0
4/25/2025  16:03:37.558356	0.000000E+0
4/25/2025  16:03:37.558379	0.000000E+0
4/25/2025  16:03:37.558402	0.000000E+0
4/25/2025  16:03:37.558425	0.000000E+0
4/25/2025  16:03:37.558447	0.000000E+0
4/25/2025  16:03:37.558470	0.000000E+0
4/25/2025  16:03:37.558493	0.000000E+0
4/25/2025  16:03:37.558516	3.051758E-5
4/25/2025  16:03:37.558538	0.000000E+0
4/25/2025  16:03:37.558561	0.000000E+0
4/25/2025  16:03:37.558584	0.000000E+0
4/25/2025  16:03:37.558606	0.000000E+0
4/25/2025  16:03:37.558629	0.000000E+0
4/25/2025  16:03:37.558652	3.051758E-5
4/25/2025  16:03:37.558675	0.000000E+0
4/25/2025  16:03:37.558697	0.000000E+0
4/25/2025  16:03:37.558720	0.000000E+0
4/25/2025  16:03:37.558743	0.000000E+0
4/25/2025  16:03:37.558766	0.000000E+0
4/25/2025  16:03:37.558788	0.000000E+0
4/25/2025  16:03:37.558811	0.000000E+0
4/25/2025  16:03:37.558834	-3.051758E-5
4/25/2025  16:03:37.558856	-3.051758E-5
4/25/2025  16:03:37.558879	0.000000E+0
4/25/2025  16:03:37.558902	0.000000E+0
4/25/2025  16:03:37.558925	0.000000E+0
4/25/2025  16:03:37.558947	0.000000E+0
4/25/2025  16:03:37.558970	0.000000E+0
4/25/2025  16:03:37.558993	-3.051758E-5
4/25/2025  16:03:37.559016	-3.051758E-5
4/25/2025  16:03:37.559038	0.000000E+0
4/25/2025  16:03:37.559061	0.000000E+0
4/25/2025  16:03:37.559084	0.000000E+0
4/25/2025  16:03:37.559106	-3.051758E-5
4/25/2025  16:03:37.559129	0.000000E+0
4/25/2025  16:03:37.559152	0.000000E+0
4/25/2025  16:03:37.559175	-3.051758E-5
4/25/2025  16:03:37.559197	-3.051758E-5
4/25/2025  16:03:37.559220	0.000000E+0
4/25/2025  16:03:37.559243	0.000000E+0
4/25/2025  16:03:37.559266	-3.051758E-5
4/25/2025  16:03:37.559288	0.000000E+0
4/25/2025  16:03:37.559311	0.000000E+0
4/25/2025  16:03:37.559334	-3.051758E-5
4/25/2025  16:03:37.559356	-3.051758E-5
4/25/2025  16:03:37.559379	-3.051758E-5
4/25/2025  16:03:37.559402	0.000000E+0
4/25/2025  16:03:37.559425	0.000000E+0
4/25/2025  16:03:37.559447	-3.051758E-5
4/25/2025  16:03:37.559470	-3.051758E-5
4/25/2025  16:03:37.559493	0.000000E+0
4/25/2025  16:03:37.559516	-3.051758E-5
4/25/2025  16:03:37.559538	-3.051758E-5
4/25/2025  16:03:37.559561	-3.051758E-5
4/25/2025  16:03:37.559584	0.000000E+0
4/25/2025  16:03:37.559606	-3.051758E-5
4/25/2025  16:03:37.559629	0.000000E+0
4/25/2025  16:03:37.559652	-3.051758E-5
4/25/2025  16:03:37.559675	-3.051758E-5
4/25/2025  16:03:37.559697	0.000000E+0
4/25/2025  16:03:37.559720	-3.051758E-5
4/25/2025  16:03:37.559743	0.000000E+0
4/25/2025  16:03:37.559766	-3.051758E-5
4/25/2025  16:03:37.559788	0.000000E+0
4/25/2025  16:03:37.559811	0.000000E+0
4/25/2025  16:03:37.559834	-3.051758E-5
4/25/2025  16:03:37.559856	0.000000E+0
4/25/2025  16:03:37.559879	-3.051758E-5
4/25/2025  16:03:37.559902	-3.051758E-5
4/25/2025  16:03:37.559925	-3.051758E-5
4/25/2025  16:03:37.559947	-3.051758E-5
4/25/2025  16:03:37.559970	0.000000E+0
4/25/2025  16:03:37.559993	0.000000E+0
4/25/2025  16:03:37.560016	-3.051758E-5
4/25/2025  16:03:37.560038	0.000000E+0
4/25/2025  16:03:37.560061	0.000000E+0
4/25/2025  16:03:37.560084	0.000000E+0
4/25/2025  16:03:37.560106	0.000000E+0
4/25/2025  16:03:37.560129	-3.051758E-5
4/25/2025  16:03:37.560152	0.000000E+0
4/25/2025  16:03:37.560175	-3.051758E-5
4/25/2025  16:03:37.560197	0.000000E+0
4/25/2025  16:03:37.560220	0.000000E+0
4/25/2025  16:03:37.560243	0.000000E+0
4/25/2025  16:03:37.560266	0.000000E+0
4/25/2025  16:03:37.560288	0.000000E+0
4/25/2025  16:03:37.560311	0.000000E+0
4/25/2025  16:03:37.560334	0.000000E+0
4/25/2025  16:03:37.560356	-3.051758E-5
4/25/2025  16:03:37.560379	0.000000E+0
4/25/2025  16:03:37.560402	0.000000E+0
4/25/2025  16:03:37.560425	-3.051758E-5
4/25/2025  16:03:37.560447	0.000000E+0
4/25/2025  16:03:37.560470	-3.051758E-5
4/25/2025  16:03:37.560493	0.000000E+0
4/25/2025  16:03:37.560516	0.000000E+0
4/25/2025  16:03:37.560538	0.000000E+0
4/25/2025  16:03:37.560561	0.000000E+0
4/25/2025  16:03:37.560584	0.000000E+0
4/25/2025  16:03:37.560606	-3.051758E-5
4/25/2025  16:03:37.560629	0.000000E+0
4/25/2025  16:03:37.560652	0.000000E+0
4/25/2025  16:03:37.560675	0.000000E+0
4/25/2025  16:03:37.560697	0.000000E+0
4/25/2025  16:03:37.560720	0.000000E+0
4/25/2025  16:03:37.560743	-3.051758E-5
4/25/2025  16:03:37.560766	-3.051758E-5
4/25/2025  16:03:37.560788	0.000000E+0
4/25/2025  16:03:37.560811	-3.051758E-5
4/25/2025  16:03:37.560834	0.000000E+0
4/25/2025  16:03:37.560856	-3.051758E-5
4/25/2025  16:03:37.560879	0.000000E+0
4/25/2025  16:03:37.560902	-3.051758E-5
4/25/2025  16:03:37.560925	0.000000E+0
4/25/2025  16:03:37.560947	0.000000E+0
4/25/2025  16:03:37.560970	0.000000E+0
4/25/2025  16:03:37.560993	0.000000E+0
4/25/2025  16:03:37.561016	0.000000E+0
4/25/2025  16:03:37.561038	-3.051758E-5
4/25/2025  16:03:37.561061	0.000000E+0
4/25/2025  16:03:37.561084	0.000000E+0
4/25/2025  16:03:37.561106	-3.051758E-5
4/25/2025  16:03:37.561129	0.000000E+0
4/25/2025  16:03:37.561152	-3.051758E-5
4/25/2025  16:03:37.561175	0.000000E+0
4/25/2025  16:03:37.561197	0.000000E+0
4/25/2025  16:03:37.561220	0.000000E+0
4/25/2025  16:03:37.561243	0.000000E+0
4/25/2025  16:03:37.561266	3.051758E-5
4/25/2025  16:03:37.561288	0.000000E+0
4/25/2025  16:03:37.561311	3.051758E-5
4/25/2025  16:03:37.561334	3.051758E-5
4/25/2025  16:03:37.561356	0.000000E+0
4/25/2025  16:03:37.561379	3.051758E-5
4/25/2025  16:03:37.561402	0.000000E+0
4/25/2025  16:03:37.561425	0.000000E+0
4/25/2025  16:03:37.561447	0.000000E+0
4/25/2025  16:03:37.561470	0.000000E+0
4/25/2025  16:03:37.561493	0.000000E+0
4/25/2025  16:03:37.561516	-3.051758E-5
4/25/2025  16:03:37.561538	3.051758E-5
4/25/2025  16:03:37.561561	0.000000E+0
4/25/2025  16:03:37.561584	0.000000E+0
4/25/2025  16:03:37.561606	0.000000E+0
4/25/2025  16:03:37.561629	0.000000E+0
4/25/2025  16:03:37.561652	0.000000E+0
4/25/2025  16:03:37.561675	0.000000E+0
4/25/2025  16:03:37.561697	0.000000E+0
4/25/2025  16:03:37.561720	0.000000E+0
4/25/2025  16:03:37.561743	0.000000E+0
4/25/2025  16:03:37.561766	3.051758E-5
4/25/2025  16:03:37.561788	0.000000E+0
4/25/2025  16:03:37.561811	3.051758E-5
4/25/2025  16:03:37.561834	0.000000E+0
4/25/2025  16:03:37.561856	0.000000E+0
4/25/2025  16:03:37.561879	3.051758E-5
4/25/2025  16:03:37.561902	3.051758E-5
4/25/2025  16:03:37.561925	0.000000E+0
4/25/2025  16:03:37.561947	0.000000E+0
4/25/2025  16:03:37.561970	0.000000E+0
4/25/2025  16:03:37.561993	3.051758E-5
4/25/2025  16:03:37.562016	0.000000E+0
4/25/2025  16:03:37.562038	3.051758E-5
4/25/2025  16:03:37.562061	0.000000E+0
4/25/2025  16:03:37.562084	0.000000E+0
4/25/2025  16:03:37.562106	3.051758E-5
4/25/2025  16:03:37.562129	3.051758E-5
4/25/2025  16:03:37.562152	3.051758E-5
4/25/2025  16:03:37.562175	0.000000E+0
4/25/2025  16:03:37.562197	3.051758E-5
4/25/2025  16:03:37.562220	3.051758E-5
4/25/2025  16:03:37.562243	3.051758E-5
4/25/2025  16:03:37.562266	3.051758E-5
4/25/2025  16:03:37.562288	3.051758E-5
4/25/2025  16:03:37.562311	3.051758E-5
4/25/2025  16:03:37.562334	0.000000E+0
4/25/2025  16:03:37.562356	3.051758E-5
4/25/2025  16:03:37.562379	3.051758E-5
4/25/2025  16:03:37.562402	3.051758E-5
4/25/2025  16:03:37.562425	3.051758E-5
4/25/2025  16:03:37.562447	3.051758E-5
4/25/2025  16:03:37.562470	0.000000E+0
4/25/2025  16:03:37.562493	3.051758E-5
4/25/2025  16:03:37.562516	3.051758E-5
4/25/2025  16:03:37.562538	3.051758E-5
4/25/2025  16:03:37.562561	0.000000E+0
4/25/2025  16:03:37.562584	0.000000E+0
4/25/2025  16:03:37.562606	0.000000E+0
4/25/2025  16:03:37.562629	0.000000E+0
4/25/2025  16:03:37.562652	0.000000E+0
4/25/2025  16:03:37.562675	0.000000E+0
4/25/2025  16:03:37.562697	3.051758E-5
4/25/2025  16:03:37.562720	3.051758E-5
4/25/2025  16:03:37.562743	3.051758E-5
4/25/2025  16:03:37.562766	0.000000E+0
4/25/2025  16:03:37.562788	3.051758E-5
4/25/2025  16:03:37.562811	0.000000E+0
4/25/2025  16:03:37.562834	0.000000E+0
4/25/2025  16:03:37.562856	3.051758E-5
4/25/2025  16:03:37.562879	0.000000E+0
4/25/2025  16:03:37.562902	0.000000E+0
4/25/2025  16:03:37.562925	0.000000E+0
4/25/2025  16:03:37.562947	0.000000E+0
4/25/2025  16:03:37.562970	3.051758E-5
4/25/2025  16:03:37.562993	0.000000E+0
4/25/2025  16:03:37.563016	0.000000E+0
4/25/2025  16:03:37.563038	3.051758E-5
4/25/2025  16:03:37.563061	0.000000E+0
4/25/2025  16:03:37.563084	0.000000E+0
4/25/2025  16:03:37.563106	3.051758E-5
4/25/2025  16:03:37.563129	3.051758E-5
4/25/2025  16:03:37.563152	0.000000E+0
4/25/2025  16:03:37.563175	0.000000E+0
4/25/2025  16:03:37.563197	3.051758E-5
4/25/2025  16:03:37.563220	0.000000E+0
4/25/2025  16:03:37.563243	3.051758E-5
4/25/2025  16:03:37.563266	3.051758E-5
4/25/2025  16:03:37.563288	3.051758E-5
